date==dltp3l=2022-04-12  ma_n= 20
day industry code name turnover_ratio pe_ratio industry_cnt inc_revenue_year_rank inc_revenue_annual_rank cfo_sales_rank leverage_ratio_rank
dltp-00-2022-04-12 600320 3.14 2022-03-15 3.38 2022-04-08 3.3 2022-04-11 3.41 2022-04-12 0 false
dltp-00-2022-04-12 600321 1.96 2022-03-15 2.19 2022-03-23 2.12 2022-03-24 2.44 2022-04-06 0 false
dltp-00-2022-04-12 600328 14.01 2022-03-15 16.77 2022-03-30 16.01 2022-04-07 18.36 2022-04-12 0 false
dltp-00-2022-04-12 600348 11.61 2022-03-23 12.14 2022-03-29 11.82 2022-04-06 12.32 2022-04-12 0 false
dltp-00-2022-04-12 600354 5.34 2022-03-15 6.04 2022-03-21 5.84 2022-03-23 6.86 2022-04-11 0 false
dltp-00-2022-04-12 600367 19.98 2022-03-15 24.47 2022-03-25 20.97 2022-03-29 25.9 2022-04-08 0 false
dltp-00-2022-04-12 600397 2.79 2022-01-28 3.57 2022-03-03 3.09 2022-03-15 3.88 2022-04-01 0 false
dltp-00-2022-04-12 600419 12.11 2022-03-15 13.82 2022-04-01 13.07 2022-04-11 13.71 2022-04-12 0 false
dltp-00-2022-04-12 600423 3.92 2022-03-15 4.28 2022-03-23 4.2 2022-03-28 4.45 2022-04-08 0 false
dltp-00-2022-04-12 600448 3.21 2022-02-24 3.52 2022-03-03 3.3 2022-03-09 3.74 2022-03-25 0 false
dltp-00-2022-04-12 600467 2.68 2022-03-15 3 2022-03-21 2.91 2022-03-24 3.2 2022-04-06 0 false
dltp-00-2022-04-12 600476 12.62 2022-03-24 13.09 2022-03-28 12.94 2022-03-29 14.12 2022-04-07 0 false
dltp-00-2022-04-12 600477 4.06 2022-03-29 4.23 2022-04-06 4.14 2022-04-07 4.36 2022-04-12 0 false
dltp-00-2022-04-12 600486 103.67 2022-03-09 120.19 2022-03-14 112.99 2022-03-23 132 2022-04-08 0 false
dltp-00-2022-04-12 600491 5.82 2022-03-25 6.18 2022-03-28 5.9 2022-03-29 6.52 2022-04-08 0 false
dltp-00-2022-04-12 600496 4.2 2022-03-15 4.61 2022-03-30 4.56 2022-04-01 4.98 2022-04-11 0 false
dltp-00-2022-04-12 600506 10.61 2022-01-25 12.98 2022-03-08 11.07 2022-03-17 12.95 2022-04-12 0 false
dltp-00-2022-04-12 600507 7.34 2022-03-15 8.6 2022-03-18 8.13 2022-03-25 8.96 2022-04-06 0 false
dltp-00-2022-04-12 600509 5.01 2022-03-15 5.42 2022-04-08 5.37 2022-04-11 5.41 2022-04-12 0 false
dltp-00-2022-04-12 600512 3.17 2022-01-28 4.26 2022-02-21 3.63 2022-03-15 4.49 2022-04-12 0 false
dltp-00-2022-04-12 600519 1603 2022-03-15 1784 2022-04-08 1720 2022-04-11 1782 2022-04-12 0 false
dltp-00-2022-04-12 600528 7.56 2022-03-15 8.21 2022-04-06 8.06 2022-04-07 8.36 2022-04-08 0 false
dltp-00-2022-04-12 600540 5.05 2022-03-15 6.15 2022-03-29 5.57 2022-04-08 6.09 2022-04-12 0 false
dltp-00-2022-04-12 600567 2.87 2022-03-15 3.08 2022-04-06 3.02 2022-04-11 3.08 2022-04-12 0 false
dltp-00-2022-04-12 600573 9.02 2022-02-28 10.79 2022-03-21 9.57 2022-03-29 11 2022-04-12 0 false
dltp-00-2022-04-12 600582 4.02 2022-02-15 4.59 2022-03-07 4.16 2022-03-16 5.01 2022-03-23 0 false
dltp-00-2022-04-12 600595 3.98 2022-03-15 4.28 2022-03-21 4.13 2022-03-31 4.41 2022-04-12 0 false
dltp-00-2022-04-12 600596 26.22 2022-03-31 27.19 2022-04-01 26.9 2022-04-06 28.3 2022-04-08 0 false
dltp-00-2022-04-12 600598 13.14 2022-01-27 15.27 2022-03-03 13.18 2022-03-16 15.78 2022-04-11 0 false
dltp2022-04-12 600599 8.23 2022-03-15 9.44 2022-04-01 9.14 2022-04-11 9.6 2022-04-12 1 false
dltp-00-2022-04-12 600610 13.2 2022-03-28 13.8 2022-03-29 13.21 2022-03-31 14.55 2022-04-08 0 false
dltp-00-2022-04-12 600618 11 2022-03-15 12.1 2022-03-29 11.6 2022-04-07 12.3 2022-04-12 0 false
dltp-00-2022-04-12 600650 9.41 2022-03-09 10.11 2022-03-11 9.42 2022-03-15 10.71 2022-04-12 0 false
dltp-00-2022-04-12 600655 8.82 2022-03-15 10.41 2022-03-23 9.83 2022-03-25 10.42 2022-04-12 0 false
dltp-00-2022-04-12 600671 8.93 2022-03-09 9.4 2022-03-14 9 2022-03-15 9.87 2022-03-24 0 false
dltp-00-2022-04-12 600697 11.83 2022-03-15 13.47 2022-04-06 13 2022-04-08 14.18 2022-04-12 0 false
dltp-00-2022-04-12 600704 4.92 2022-03-15 5.43 2022-04-06 5.28 2022-04-07 5.4 2022-04-12 0 false
dltp-00-2022-04-12 600705 3.76 2022-03-15 3.92 2022-03-16 3.9 2022-03-17 4.23 2022-04-06 0 false
dltp-00-2022-04-12 600710 5.63 2022-03-15 6 2022-04-06 5.85 2022-04-07 6.03 2022-04-12 0 false
dltp2022-04-12 600715 2.4 2022-03-15 2.77 2022-04-06 2.47 2022-04-11 2.66 2022-04-12 0 true
dltp-00-2022-04-12 600719 3.65 2022-03-15 4.11 2022-04-06 3.9 2022-04-11 4.09 2022-04-12 0 false
dltp-00-2022-04-12 600721 7.3 2022-03-16 8.36 2022-03-24 7.9 2022-03-28 9.22 2022-04-11 0 false
dltp-00-2022-04-12 600730 4.9 2022-01-27 6.09 2022-02-23 5.45 2022-03-08 6.72 2022-04-06 0 false
dltp-00-2022-04-12 600753 13.11 2022-01-27 16.09 2022-03-03 13.76 2022-03-09 18 2022-03-25 0 false
dltp2022-04-12 600768 8.88 2022-03-15 10.21 2022-03-23 9.57 2022-04-01 10.24 2022-04-12 1 false
dltp-00-2022-04-12 600776 9.18 2022-03-15 10.64 2022-03-23 10.1 2022-03-25 11.31 2022-03-29 0 false
dltp-00-2022-04-12 600778 4.4 2022-02-24 5.14 2022-03-18 4.75 2022-04-08 5.75 2022-04-12 0 false
dltp-00-2022-04-12 600792 4.13 2022-03-31 4.32 2022-04-08 4.13 2022-04-11 4.41 2022-04-12 0 false
dltp-00-2022-04-12 600796 4.97 2022-01-25 5.76 2022-03-07 5.28 2022-03-15 6.21 2022-04-12 0 false
dltp-00-2022-04-12 600805 3.73 2022-03-15 4.1 2022-03-31 4.06 2022-04-01 4.2 2022-04-07 0 false
dltp-00-2022-04-12 600807 4.15 2022-03-15 4.55 2022-03-22 4.34 2022-03-25 5 2022-04-06 0 false
dltp-00-2022-04-12 600831 6.09 2022-03-15 6.8 2022-04-06 6.51 2022-04-08 6.82 2022-04-12 0 false
dltp-00-2022-04-12 600846 7.48 2022-03-15 8.17 2022-03-22 8.07 2022-03-24 8.68 2022-04-06 0 false
dltp-00-2022-04-12 600857 11.88 2022-03-31 12.47 2022-04-06 11.9 2022-04-11 12.51 2022-04-12 0 false
dltp-00-2022-04-12 600870 4.23 2022-03-15 4.5 2022-03-25 4.34 2022-03-30 4.88 2022-04-07 0 false
dltp-00-2022-04-12 600873 7.16 2022-01-27 8.5 2022-03-03 7.9 2022-03-18 9.2 2022-03-30 0 false
dltp-00-2022-04-12 600874 6.35 2022-03-16 7.21 2022-03-22 6.79 2022-03-30 7.73 2022-04-08 0 false
dltp-00-2022-04-12 600881 2.9 2022-03-15 3.01 2022-03-18 2.99 2022-03-21 3.18 2022-04-08 0 false
dltp2022-04-12 600892 3.22 2022-03-15 3.55 2022-04-06 3.28 2022-04-11 3.61 2022-04-12 0 true
dltp-00-2022-04-12 600936 3.03 2022-03-15 3.41 2022-03-28 3.28 2022-03-30 3.78 2022-04-12 0 false
dltp-00-2022-04-12 600939 4.69 2022-03-24 5.21 2022-03-28 5.12 2022-03-29 5.55 2022-04-11 0 false
dltp-00-2022-04-12 600962 8.33 2022-01-27 10.24 2022-03-25 9.61 2022-04-01 10.18 2022-04-12 0 false
dltp-00-2022-04-12 600971 6.19 2022-01-28 7.47 2022-03-07 6.53 2022-03-15 8.05 2022-04-01 0 false
dltp-00-2022-04-12 600985 11.25 2022-01-28 14.42 2022-03-10 12.45 2022-03-15 16.23 2022-04-01 0 false
dltp-00-2022-04-12 600996 8.19 2022-03-30 9.04 2022-04-07 8.47 2022-04-08 9.58 2022-04-12 0 false
dltp-00-2022-04-12 601002 4.86 2022-01-25 5.59 2022-03-11 4.88 2022-03-15 6.09 2022-03-22 0 false
dltp-00-2022-04-12 601008 3.71 2022-02-24 4.83 2022-03-03 4.1 2022-03-29 4.94 2022-04-12 0 false
dltp-00-2022-04-12 601010 3.07 2022-03-15 3.27 2022-03-22 3.22 2022-03-24 3.62 2022-04-12 0 false
dltp-00-2022-04-12 601098 9.34 2022-03-25 10.05 2022-04-06 9.6 2022-04-11 10.15 2022-04-12 0 false
dltp-00-2022-04-12 601101 7.37 2022-01-28 10.45 2022-03-07 8.75 2022-03-15 11.02 2022-04-08 0 false
dltp-00-2022-04-12 601111 8.42 2022-03-15 9.83 2022-04-01 9.49 2022-04-11 10.25 2022-04-12 0 false
dltp-00-2022-04-12 601116 7.76 2021-11-29 10.49 2022-01-13 7.76 2022-03-15 11.18 2022-04-12 0 false
dltp-00-2022-04-12 601118 4.68 2022-03-15 5.06 2022-04-06 4.93 2022-04-07 5.1 2022-04-12 0 false
dltp-00-2022-04-12 601211 14.84 2022-03-15 15.86 2022-04-08 15.45 2022-04-11 15.79 2022-04-12 0 false
dltp-00-2022-04-12 601225 12.54 2022-01-28 15.2 2022-03-04 13.25 2022-03-15 17.21 2022-04-12 0 false
dltp-00-2022-04-12 601226 5.82 2022-03-25 6.06 2022-04-06 5.86 2022-04-07 6.08 2022-04-12 0 false
dltp-00-2022-04-12 601288 2.93 2022-03-17 2.99 2022-03-24 2.98 2022-03-25 3.1 2022-04-08 0 false
dltp-00-2022-04-12 601298 5.23 2022-03-15 5.74 2022-04-06 5.52 2022-04-11 5.75 2022-04-12 0 false
dltp-00-2022-04-12 601595 9.48 2022-03-15 10.64 2022-04-06 9.95 2022-04-11 10.54 2022-04-12 0 false
dltp-00-2022-04-12 601599 3.41 2022-03-24 3.48 2022-03-28 3.42 2022-03-30 3.72 2022-04-12 0 false
dltp-00-2022-04-12 601688 13.99 2022-03-15 15.02 2022-04-08 14.65 2022-04-11 14.93 2022-04-12 0 false
dltp-00-2022-04-12 601696 10.73 2022-03-09 14.08 2022-03-16 12.13 2022-03-29 14.56 2022-04-12 0 false
dltp-00-2022-04-12 601800 8.37 2022-03-15 9.64 2022-03-30 9.15 2022-04-01 10.09 2022-04-11 0 false
dltp-00-2022-04-12 601838 14.22 2022-03-21 14.79 2022-03-22 14.27 2022-03-29 16.12 2022-04-12 0 false
dltp-00-2022-04-12 601880 1.68 2022-03-15 1.79 2022-04-06 1.75 2022-04-11 1.82 2022-04-12 0 false
dltp-00-2022-04-12 601886 6.32 2022-03-29 6.44 2022-03-31 6.32 2022-04-01 6.65 2022-04-08 0 false
dltp2022-04-12 601898 5.98 2022-01-28 7.77 2022-03-07 6.49 2022-03-15 8.78 2022-04-12 0 true
dltp-00-2022-04-12 601900 7.65 2022-03-15 8.37 2022-03-18 8.18 2022-03-21 9.02 2022-04-06 0 false
dltp-00-2022-04-12 601901 6.48 2022-03-15 7.14 2022-04-01 6.88 2022-04-07 7.08 2022-04-12 0 false
dltp-00-2022-04-12 601952 11.37 2022-02-23 13.6 2022-03-07 11.82 2022-03-16 14.69 2022-03-29 0 false
dltp-00-2022-04-12 601958 6.26 2022-01-27 7.3 2022-03-07 6.4 2022-03-15 7.37 2022-04-12 0 false
dltp-00-2022-04-12 601975 1.8 2022-03-15 1.99 2022-04-06 1.91 2022-04-11 1.99 2022-04-12 0 false
dltp-00-2022-04-12 601985 7.37 2022-03-15 8.03 2022-03-18 7.43 2022-03-25 8.12 2022-04-07 0 false
dltp-00-2022-04-12 601999 5.97 2022-03-15 6.59 2022-03-28 6.45 2022-03-29 6.97 2022-04-06 0 false
dltp-00-2022-04-12 603043 19.34 2022-03-15 22.13 2022-04-06 21.06 2022-04-08 22.1 2022-04-12 0 false
dltp2022-04-12 603086 9.83 2022-03-15 10.58 2022-04-06 10.48 2022-04-07 11.57 2022-04-12 1 false
dltp-00-2022-04-12 603095 23.4 2022-03-15 25.45 2022-03-31 25.2 2022-04-01 27.11 2022-04-06 0 false
dltp-00-2022-04-12 603099 8.27 2022-03-15 9.68 2022-04-06 9.25 2022-04-11 9.99 2022-04-12 0 false
dltp-00-2022-04-12 603101 5.56 2022-03-15 6.21 2022-04-06 6.02 2022-04-08 6.55 2022-04-12 0 false
dltp-00-2022-04-12 603106 6.16 2022-03-15 6.79 2022-04-06 6.5 2022-04-11 6.76 2022-04-12 0 false
dltp-00-2022-04-12 603116 5.36 2022-03-15 5.85 2022-04-06 5.68 2022-04-11 5.85 2022-04-12 0 false
dltp-00-2022-04-12 603167 7.32 2022-03-15 7.86 2022-04-06 7.66 2022-04-11 7.96 2022-04-12 0 false
dltp-00-2022-04-12 603177 17.25 2022-03-16 20.12 2022-03-21 19.6 2022-03-23 21.87 2022-03-31 0 false
dltp-00-2022-04-12 603200 19.79 2022-03-24 21.35 2022-03-31 20.7 2022-04-01 22.77 2022-04-06 0 false
dltp-00-2022-04-12 603219 14.18 2022-03-15 18.91 2022-03-25 16.42 2022-03-29 19.65 2022-04-12 0 false
dltp-00-2022-04-12 603221 8.28 2022-03-15 9.2 2022-03-25 8.72 2022-03-29 9.27 2022-04-06 0 false
dltp-00-2022-04-12 603315 23.94 2022-03-29 25.22 2022-04-06 24.23 2022-04-11 25.71 2022-04-12 0 false
dltp-00-2022-04-12 603316 7.05 2022-03-14 8.42 2022-03-21 7.23 2022-03-29 8.46 2022-04-12 0 false
dltp2022-04-12 603331 11.81 2022-02-24 13.75 2022-03-23 12.28 2022-04-11 13.31 2022-04-12 1 false
dltp-00-2022-04-12 603358 19.19 2022-03-09 20 2022-03-14 19.25 2022-03-15 22.25 2022-04-06 0 false
dltp2022-04-12 603383 26.01 2022-03-15 29.45 2022-04-07 26.09 2022-04-11 28.7 2022-04-12 0 true
dltp-00-2022-04-12 603444 301.31 2022-03-15 354.28 2022-03-23 342.43 2022-03-29 384.12 2022-04-01 0 false
dltp-00-2022-04-12 603499 7.12 2022-03-15 7.8 2022-03-28 7.65 2022-03-29 8.02 2022-04-06 0 false
dltp-00-2022-04-12 603555 3.22 2022-03-31 3.31 2022-04-01 3.24 2022-04-07 3.36 2022-04-11 0 false
dltp-00-2022-04-12 603558 11.06 2022-03-24 11.5 2022-03-28 11.29 2022-03-30 12.17 2022-04-08 0 false
dltp2022-04-12 603569 7.14 2022-02-09 10.51 2022-03-07 7.95 2022-03-29 9.77 2022-04-12 1 false
dltp-00-2022-04-12 603586 10.79 2022-03-15 11.65 2022-04-07 11.46 2022-04-11 11.73 2022-04-12 0 false
dltp-00-2022-04-12 603612 18.26 2022-03-29 19.54 2022-03-30 18.68 2022-04-07 20.55 2022-04-08 0 false
dltp-00-2022-04-12 603639 18.55 2022-03-15 20.95 2022-03-31 20.38 2022-04-01 22.44 2022-04-08 0 false
dltp-00-2022-04-12 603708 12.5 2022-03-08 13.22 2022-04-06 12.61 2022-04-08 14.15 2022-04-12 0 false
dltp-00-2022-04-12 603725 6.86 2022-03-15 7.85 2022-03-25 7.52 2022-03-29 8.02 2022-04-06 0 false
dltp-00-2022-04-12 603808 11.82 2022-03-09 12.63 2022-03-11 11.91 2022-03-24 13.4 2022-04-06 0 false
dltp-00-2022-04-12 603843 4.96 2022-03-08 5.82 2022-03-21 5.16 2022-03-29 6.34 2022-04-08 0 false
dltp-00-2022-04-12 603858 18.87 2022-03-09 21.54 2022-03-14 20.23 2022-03-15 23.8 2022-04-07 0 false
dltp-00-2022-04-12 603863 8.49 2022-03-15 9.26 2022-03-24 9.06 2022-03-29 9.48 2022-04-12 0 false
dltp-00-2022-04-12 603878 6.11 2022-03-15 6.76 2022-04-06 6.59 2022-04-11 6.8 2022-04-12 0 false
dltp-00-2022-04-12 603908 33.02 2022-03-15 38.61 2022-03-18 34.6 2022-04-01 43.59 2022-04-12 0 false
dltp-00-2022-04-12 603909 15.15 2022-03-29 16.3 2022-03-30 16.1 2022-03-31 17.11 2022-04-06 0 false
dltp-00-2022-04-12 603949 24.6 2022-03-14 26.8 2022-03-24 25.49 2022-04-07 26.74 2022-04-08 0 false
dltp2022-04-12 603955 12.69 2022-01-27 17.86 2022-03-04 13.85 2022-03-15 16.71 2022-04-12 1 false
dltp-00-2022-04-12 603969 4.99 2022-03-25 5.18 2022-03-28 5.03 2022-03-29 5.47 2022-04-12 0 false
dltp-00-2022-04-12 603970 23.8 2022-03-15 26.28 2022-03-24 24.56 2022-03-31 26.91 2022-04-12 0 false
dltp-00-2022-04-12 605018 15.42 2022-01-28 19.08 2022-03-02 16 2022-03-17 19.9 2022-04-12 0 false
dltp-00-2022-04-12 605122 19.2 2022-03-15 22.54 2022-03-23 19.93 2022-03-29 22.5 2022-04-08 0 false
dltp-00-2022-04-12 605188 7.24 2022-03-15 7.83 2022-04-06 7.66 2022-04-08 8.47 2022-04-12 0 false
dltp-00-2022-04-12 605318 14.1 2022-03-15 15.5 2022-03-31 15.17 2022-04-01 16.3 2022-04-12 0 false
date==dltp3l=2022-04-12  ma_n= 60
day industry code name turnover_ratio pe_ratio industry_cnt inc_revenue_year_rank inc_revenue_annual_rank cfo_sales_rank leverage_ratio_rank
dltp-00-2022-04-12 000010 3.25 2022-03-15 3.63 2022-04-06 3.46 2022-04-07 3.63 2022-04-12 0 false
dltp-00-2022-04-12 000055 4.45 2022-03-29 4.64 2022-04-06 4.52 2022-04-07 4.67 2022-04-08 0 false
dltp-00-2022-04-12 000056 7.81 2022-04-07 8.08 2022-04-08 7.83 2022-04-11 8.34 2022-04-12 0 false
dltp-00-2022-04-12 000061 5.44 2022-03-15 6.16 2022-03-21 6 2022-03-24 6.6 2022-04-11 0 false
dltp-00-2022-04-12 000156 7.6 2022-03-15 8.46 2022-04-06 8.23 2022-04-11 8.43 2022-04-12 0 false
dltp-00-2022-04-12 000404 4.12 2022-03-15 4.62 2022-03-22 4.49 2022-03-24 4.96 2022-03-31 0 false
dltp2022-04-12 000416 3.83 2022-03-29 4.11 2022-04-06 3.88 2022-04-11 4.27 2022-04-12 1 false
dltp-00-2022-04-12 000430 5.08 2021-12-06 7.19 2022-02-14 5.58 2022-03-15 7.22 2022-04-12 0 false
dltp-00-2022-04-12 000498 6.14 2021-12-30 9.63 2022-02-08 7.55 2022-03-15 10.15 2022-04-11 0 false
dltp-00-2022-04-12 000519 17.62 2022-03-15 22.07 2022-03-24 20.25 2022-03-28 22.5 2022-03-31 0 false
dltp-00-2022-04-12 000520 3.46 2022-03-15 3.81 2022-04-06 3.65 2022-04-11 3.82 2022-04-12 0 false
dltp2022-04-12 000540 2.2 2022-03-15 2.65 2022-04-06 2.43 2022-04-11 2.57 2022-04-12 1 false
dltp-00-2022-04-12 000544 6.03 2022-03-15 6.49 2022-04-06 6.34 2022-04-07 6.61 2022-04-12 0 false
dltp-00-2022-04-12 000572 4.42 2022-03-15 5.91 2022-03-29 5.29 2022-04-07 5.93 2022-04-12 0 false
dltp-00-2022-04-12 000573 2.8 2021-11-05 4.4 2022-02-11 3.39 2022-03-15 4.69 2022-04-06 0 false
dltp-00-2022-04-12 000595 3.08 2022-03-15 3.48 2022-03-22 3.11 2022-03-31 3.84 2022-04-11 0 false
dltp-00-2022-04-12 000603 12.94 2022-04-07 13.4 2022-04-08 13.17 2022-04-11 14.34 2022-04-12 0 false
dltp-00-2022-04-12 000605 5.18 2022-01-27 6.81 2022-03-10 5.72 2022-03-15 7.16 2022-04-08 0 false
dltp-00-2022-04-12 000609 4.33 2022-03-15 4.73 2022-03-23 4.57 2022-03-29 4.99 2022-04-12 0 false
dltp-00-2022-04-12 000610 8.1 2022-03-15 9.67 2022-04-06 8.96 2022-04-11 9.86 2022-04-12 0 false
dltp-00-2022-04-12 000630 3.32 2022-03-15 3.87 2022-03-24 3.7 2022-04-01 4.04 2022-04-08 0 false
dltp-00-2022-04-12 000631 3.06 2022-03-15 3.52 2022-03-28 3.5 2022-03-29 3.74 2022-04-08 0 false
dltp-00-2022-04-12 000635 9.94 2022-03-28 10.47 2022-03-29 9.98 2022-03-31 11.08 2022-04-08 0 false
dltp-00-2022-04-12 000638 4.78 2022-01-05 5.5 2022-01-13 4.83 2022-01-25 5.99 2022-04-08 0 false
dltp-00-2022-04-12 000672 18.92 2022-01-14 22.9 2022-02-18 19.35 2022-03-15 22.73 2022-04-08 0 false
dltp-00-2022-04-12 000680 3.75 2022-03-15 4.15 2022-04-06 4.05 2022-04-07 4.43 2022-04-12 0 false
dltp-00-2022-04-12 000712 13.86 2022-03-15 15.48 2022-03-22 14.5 2022-03-29 15.83 2022-04-12 0 false
dltp-00-2022-04-12 000713 8.47 2022-01-25 10.19 2022-02-21 8.57 2022-03-15 10.27 2022-04-11 0 false
dltp-00-2022-04-12 000718 3.5 2022-03-15 4.28 2022-03-28 4.17 2022-03-29 4.71 2022-04-06 0 false
dltp-00-2022-04-12 000732 2.17 2022-01-27 3.36 2022-02-11 2.51 2022-03-15 3.52 2022-04-06 0 false
dltp-00-2022-04-12 000755 4.44 2022-03-31 4.54 2022-04-06 4.46 2022-04-07 4.69 2022-04-08 0 false
dltp-00-2022-04-12 000778 4.46 2022-03-15 4.95 2022-03-21 4.59 2022-03-25 5.36 2022-04-08 0 false
dltp-00-2022-04-12 000786 25.74 2022-03-15 32.27 2022-04-06 31.13 2022-04-07 32.05 2022-04-12 0 false
dltp-00-2022-04-12 000820 3.2 2022-03-15 3.59 2022-03-24 3.37 2022-04-01 3.72 2022-04-08 0 false
dltp2022-04-12 000822 6.29 2022-03-15 7.13 2022-03-30 6.74 2022-04-07 7.34 2022-04-12 0 true
dltp-00-2022-04-12 000830 14.08 2022-01-28 17.74 2022-03-03 15.53 2022-03-15 18.99 2022-04-08 0 false
dltp-00-2022-04-12 000881 9.08 2022-03-08 9.53 2022-03-10 9.16 2022-03-14 10.47 2022-03-31 0 false
dltp-00-2022-04-12 000888 5.91 2021-11-02 8.3 2022-02-14 6.53 2022-03-15 8.29 2022-04-12 0 false
dltp-00-2022-04-12 000932 4.85 2021-11-16 6.12 2022-03-04 5.03 2022-03-15 6.25 2022-04-08 0 false
dltp-00-2022-04-12 000933 8.17 2021-11-16 14.73 2022-03-07 10.81 2022-03-15 14.9 2022-03-28 0 false
dltp-00-2022-04-12 000948 13.55 2022-03-29 15.54 2022-04-06 14.82 2022-04-07 16.3 2022-04-08 0 false
dltp-00-2022-04-12 000950 4.91 2022-02-17 6.15 2022-03-07 4.99 2022-03-15 6.57 2022-03-28 0 false
dltp-00-2022-04-12 000955 4.9 2022-03-15 5.2 2022-03-21 4.94 2022-03-24 5.82 2022-04-06 0 false
dltp-00-2022-04-12 000978 5.14 2021-12-23 6.9 2022-02-14 5.56 2022-03-15 6.93 2022-04-12 0 false
dltp-00-2022-04-12 001201 34.05 2022-01-27 43.72 2022-03-01 34.68 2022-03-15 44.66 2022-03-29 0 false
dltp-00-2022-04-12 002014 8.34 2022-02-15 8.75 2022-02-23 8.54 2022-02-24 9.36 2022-04-07 0 false
dltp-00-2022-04-12 002062 5.03 2022-03-29 5.21 2022-03-30 5.17 2022-04-01 5.63 2022-04-08 0 false
dltp-00-2022-04-12 002067 3.7 2022-03-15 3.98 2022-03-22 3.96 2022-03-24 4.18 2022-04-06 0 false
dltp-00-2022-04-12 002084 4.9 2022-03-29 5.23 2022-03-31 5.05 2022-04-01 5.31 2022-04-07 0 false
dltp-00-2022-04-12 002096 10.28 2022-03-15 12.32 2022-03-31 12.15 2022-04-01 12.85 2022-04-11 0 false
dltp-00-2022-04-12 002114 7.33 2022-03-15 8.11 2022-04-06 7.95 2022-04-07 8.48 2022-04-12 0 false
dltp-00-2022-04-12 002133 2.68 2021-11-05 4.68 2022-02-22 3.36 2022-03-15 4.88 2022-04-06 0 false
dltp-00-2022-04-12 002136 16.03 2022-02-24 18.77 2022-03-04 16.08 2022-03-15 19.77 2022-03-30 0 false
dltp-00-2022-04-12 002144 9.27 2022-03-15 10.03 2022-03-22 9.81 2022-03-24 11.1 2022-04-12 0 false
dltp2022-04-12 002159 9.55 2022-03-15 11.48 2022-04-06 10.71 2022-04-11 11.78 2022-04-12 1 false
dltp-00-2022-04-12 002170 5.95 2022-04-01 6 2022-04-06 5.97 2022-04-07 6.36 2022-04-12 0 false
dltp-00-2022-04-12 002204 3.66 2022-03-15 4.09 2022-04-06 3.89 2022-04-11 4.07 2022-04-12 0 false
dltp-00-2022-04-12 002208 6.98 2021-11-02 9.65 2022-01-19 7.1 2022-03-15 10.32 2022-04-01 0 false
dltp-00-2022-04-12 002209 6.3 2022-01-27 7.51 2022-03-02 6.8 2022-03-15 7.89 2022-03-21 0 false
dltp-00-2022-04-12 002211 3.51 2022-03-15 3.98 2022-03-30 3.71 2022-04-01 4.13 2022-04-12 0 false
dltp-00-2022-04-12 002215 5.97 2022-02-11 6.45 2022-02-23 5.97 2022-03-15 6.88 2022-03-29 0 false
dltp-00-2022-04-12 002226 5.45 2022-03-09 5.87 2022-03-14 5.66 2022-03-15 6.67 2022-03-24 0 false
dltp-00-2022-04-12 002321 2.58 2022-03-16 2.86 2022-04-07 2.77 2022-04-11 2.84 2022-04-12 0 false
dltp-00-2022-04-12 002478 4 2022-03-15 4.4 2022-03-18 4.34 2022-03-21 4.68 2022-04-06 0 false
dltp-00-2022-04-12 002486 2.56 2022-03-15 3.1 2022-03-25 2.9 2022-03-30 3.19 2022-03-31 0 false
dltp-00-2022-04-12 002489 3.22 2022-03-15 3.67 2022-03-22 3.5 2022-03-29 3.66 2022-04-06 0 false
dltp-00-2022-04-12 002496 2.45 2022-03-15 2.72 2022-03-28 2.67 2022-03-31 2.82 2022-04-12 0 false
dltp-00-2022-04-12 002513 4.43 2022-03-15 4.95 2022-03-29 4.8 2022-04-01 5.04 2022-04-12 0 false
dltp-00-2022-04-12 002523 2.55 2022-03-15 2.85 2022-04-06 2.77 2022-04-07 2.91 2022-04-12 0 false
dltp-00-2022-04-12 002538 7.82 2022-03-15 9.14 2022-03-29 8.72 2022-03-31 9.35 2022-04-11 0 false
dltp-00-2022-04-12 002542 2.76 2022-03-15 3.05 2022-03-22 2.95 2022-03-24 3.41 2022-04-08 0 false
dltp-00-2022-04-12 002562 5.09 2022-03-24 5.29 2022-04-06 5.13 2022-04-07 5.43 2022-04-12 0 false
dltp-00-2022-04-12 002569 7.15 2022-01-27 8.01 2022-03-02 7.43 2022-03-15 8.09 2022-04-12 0 false
dltp-00-2022-04-12 002575 4.28 2022-04-06 4.49 2022-04-08 4.36 2022-04-11 4.46 2022-04-12 0 false
dltp-00-2022-04-12 002588 5.37 2022-01-25 6.53 2022-02-23 5.78 2022-03-15 6.93 2022-03-29 0 false
dltp-00-2022-04-12 002608 5.58 2022-03-15 6.42 2022-04-06 6.13 2022-04-07 6.38 2022-04-08 0 false
dltp-00-2022-04-12 002628 3.23 2021-12-13 4.37 2022-02-16 3.58 2022-03-15 4.42 2022-04-11 0 false
dltp-00-2022-04-12 002638 1.82 2022-03-15 2 2022-03-22 1.91 2022-03-31 2.05 2022-04-12 0 false
dltp-00-2022-04-12 002639 9.72 2022-03-15 13.5 2022-03-23 11.05 2022-04-01 13.38 2022-04-12 0 false
dltp-00-2022-04-12 002659 3.96 2022-03-15 4.37 2022-03-18 4.03 2022-03-30 4.56 2022-04-12 0 false
dltp2022-04-12 002660 7.56 2022-03-29 8.28 2022-04-06 7.77 2022-04-11 8.55 2022-04-12 1 false
